text,label_words,label_numbers
너 왼쪽 볼따구에 여드름 같은 거 났어,IMMORAL_NONE,[0]
대학때 경상도 출신 언니가 말끝마다 그래여 했어여 이게 사투리인지는 모르겟는데 암튼 말끝마다 저래서 귀여웠어,IMMORAL_NONE,[0]
흑인피부처럼 탄력있고 부드럽네요. 부럽다.,IMMORAL_NONE,[0]
여자나 남자나 다 똑같은 사람이잖아요,IMMORAL_NONE,[0]
서양사람들은 동양 사람들 보단 대체적으로 키가 크네,IMMORAL_NONE,[0]
남자인 너는 키가 작고 몸은 가얄프고 혼자서 꾸미는것을 좋아하는걸 보니 여성적인것 같아 보여,IMMORAL_NONE,[0]
공대는 취업이 잘된다.,IMMORAL_NONE,[0]
사람마다 식성이 다를 수 있죠.,IMMORAL_NONE,[0]
하루종일 걸었더니 다리가 부러지겠네,IMMORAL_NONE,[0]
컴공졸업자는 컴퓨터를 잘 다룬다.,IMMORAL_NONE,[0]
"넷플릭스에서 '루폴의 드레그레이스'라는 프로그램을 정주행했어요. 드레그퀸은 그냥 여성으로 꾸미는 사람들이라 생각했는데, 제 생각이 짧았었어요. 자신의 또 다른 자아를 표현하는  독창적인 예술가라는 생각이 들어요.",IMMORAL_NONE,[0]
시각장애인도 앞이 흐릿하게는 보인다.,IMMORAL_NONE,[0]
깜둥이라는 말은 쓰지 말자,IMMORAL_NONE,[0]
요즘 게이가 되버린거같아.,IMMORAL_NONE,[0]
미국인으로 태었으면 어땠을까 한국인으로 태어나서 차별이나 받고 ..,IMMORAL_NONE,[0]
요즘 젊은 분들은 나이와 경륜을 떠나 다양한 경험과 지식을 갖추고 계셔서 놀랄때가 많습니다.,IMMORAL_NONE,[0]
요즘은 지역 감정 없다고는 하지만 그래도 지역마다 사람 거르는게 있기는 함.,IMMORAL_NONE,[0]
가수가 되려고 꼭 대학 다닐 필요는 없는 것 같아요. 노래만 잘하면 돼요.,IMMORAL_NONE,[0]
강원도는 산과 바다가 있어서 놀러가기 좋은 것 같아.,IMMORAL_NONE,[0]
나도 송해 아저씨처럼 아흔 넘어도 정정하면 좋겠다.,IMMORAL_NONE,[0]
ㅇㅇㅇ야 정말로 ㅇㅇㅇ랑 닮아서 처음 알았네 진짜 ㅇㅇㅇ랑 닮아 보여 여자보다 힘도 약해보여 정말로 남자 맞아?,IMMORAL_NONE,[0]
개인적으로 나는 고기를 좋아하는데 몸에는 안맞는 거같다. 건강상이유로 채식을 많이 먹어야할 것같은데 입맛엔 안맞고.. 채식식당은 채소로 맛있는메뉴가 있으려나,IMMORAL_NONE,[0]
호모나 세상에 찐사랑 응원해요,IMMORAL_NONE,[0]
"어린이날 선물로 남자아이는 로봇, 여자 아이에게는 바비 인형을 추천합니다.",IMMORAL_NONE,[0]
저는 동남아에서 온 친구도 있어요.,IMMORAL_NONE,[0]
슈쥬님들 롱헤어스타일 잘 어울려여.,IMMORAL_NONE,[0]
상대방의 입장에서 생각하고 말합시다.,IMMORAL_NONE,[0]
요즘엔 채식주의자가 늘어나고 있다던데 의지가 대단하다. 먹을 수 있는게 한정되있을  텐데 괜찮으려나,IMMORAL_NONE,[0]
성장기에는 성장에 필요한 영양소를 섭취할 수 있도록 골고루 먹여야돼. 편식하는것은 성장발달에 도움이 되지 않아.,IMMORAL_NONE,[0]
어느 한 나라의 문화가 우월하다고 생각하는 것은 잘못되었어. 애초에 우월하고 아니고를 떠나서 모든 국가의 문화는 존중받아야 한다고 생각해.,IMMORAL_NONE,[0]
깍듯하게 인사하는 모습이 일본인 같네요.,IMMORAL_NONE,[0]
"코로나19 팬데믹으로 인한 아시아인을 표적으로 삼은 범죄가 늘고 있다는 기사를 읽었는데, 아시아 혐오 분위기가 조성될까 우려된다.",IMMORAL_NONE,[0]
정말 수지는 TV화면보다 실물이 더 예쁜거 같아. 저번에 가까이서 얼굴 본적 있는데 심쿵해서 미치는줄 알았어.,IMMORAL_NONE,[0]
나 초등학교 앞 편의점에서 알바하는데 가끔 선생님들이 애기들 데리고 나와서 뭐 사주심 ㅋㅋ 쌤들이랑 초딩들 대화 듣고 있으면 너무 귀여움,IMMORAL_NONE,[0]
와 정말 너무 예뻐요. 키도 크고 몸매도 좋으시고 머리결도 좋으시고 두상에 허리라인에 손가락까지 안예쁜데가 어딘지 모르겠어요.,IMMORAL_NONE,[0]
"여자 연예인한테 악플다는 사람은 왜 여자라고 생각하지? 뭐만 하면 쿵쾅이 몰려온다고 하는데, 정말 불쾌해.",IMMORAL_NONE,[0]
내 친구 중국인이라 말할 때 시끄러워,IMMORAL_NONE,[0]
코로나 19에 걸린 사람들이 모두 방역수칙을 지키지 않은 것은 아니다. 그러나 코로나에 걸린 대부분은 방역수칙을 지키지 않았을 확률이 높고 이에 대한 제재가 필요하다.,IMMORAL_NONE,[0]
돌아버리겠네. 오늘따라 왜 이렇게 머리가 안 돌아가냐. 치매걸렸나.. 문장은커녕 적절한 단어조차 생각이 안 나.,IMMORAL_NONE,[0]
이쁘고 안이쁘고 잘생기고 못생기고는 개인의 차가 있다. 본인 얼굴이 본인이 마음에 든다면 좋은거고 서로 좋다고 생각하면 좋은거지,IMMORAL_NONE,[0]
젊은 애들은 개인주의다,IMMORAL_NONE,[0]
얼굴에 약간의 시술은 해야할듯,IMMORAL_NONE,[0]
왜 전라도사람들은 특히 욕을 먹을까?,IMMORAL_NONE,[0]
한국 사람이 잔머리가 좋아.,IMMORAL_NONE,[0]
제가 서비스직에서 일해 봤는데 아무래도 나이 많은 손님일수록 진상이 많더라구요. 원하는 게 많으신데 해줄 때까지 계속 화를 내시니까요.,IMMORAL_NONE,[0]
"브라질하면 삼바, 축구가 떠오르는데 참 열정적이야.",IMMORAL_NONE,[0]
사람마다 다른 성 정의가 이루어지는건데 그걸 농담처럼 사용하는건 그 사람들에게 굉장히 무례하다고 생각해,IMMORAL_NONE,[0]
아무래도 서울애들 말하는 건 좀 오글거려,IMMORAL_NONE,[0]
사회적 신분이 높으면 높을 수록 부자가 많은거 같애,IMMORAL_NONE,[0]
여자나 남자나 모두 핑크색을 좋아할 수도 파란색을 좋아할 수도 있는 것 아닐까요? 색깔에는 성별이 없으니까요~,IMMORAL_NONE,[0]
"요즘은 동성을 좋아하는 사람이 상당히 많아진 것 같더라구요, 나중에 아들을 낳았는데 남자와 결혼한다고 하면 어떨지 생각만 해도 아찔하네요",IMMORAL_NONE,[0]
"진짜 한국사람들 부지런한건 알아줘야 된다니까, 아침 7시도 안됬는데 지하철에 사람들이 드글드글 하네. 지옥철 지긋지긋해.",IMMORAL_NONE,[0]
흑인이라서 그런지 몸에 근육이 굉장히 잘 보이는 거 같다 역시 흑인으로 태어났으면 나도 저런 몸 되는건데 하,IMMORAL_NONE,[0]
ㅇㅇㅇ랑 지역이 틀려서 그런인지 대화를 나누다 보면 정말로 이해하기 힘든 말을 할 때가 있네. 조금 이해하기 힘들어.,IMMORAL_NONE,[0]
너 얼굴에 언제부터 이런 흉터같은게 있었지?,IMMORAL_NONE,[0]
신입에게도 배울것은 많다.,IMMORAL_NONE,[0]
지금 커밍아웃한거니? ㅎㅎㅎ,IMMORAL_NONE,[0]
여자들은 남자들보다 신체적으로 약해서 몸이 무리가 가지 않고 힘이 적게 드는 일 들을 하는게 아무래도 났지,IMMORAL_NONE,[0]
너 머리카락에 껌 붙었다,IMMORAL_NONE,[0]
너 머리 잘른 게 더 어울린다. 숏컷 어울리는 여자 드문뎋ㅎㅎ,IMMORAL_NONE,[0]
너 귓볼 엄청 크네. 재물복 많나보다,IMMORAL_NONE,[0]
내 주변에도 동성을 좋아하는 친구가 있어.,IMMORAL_NONE,[0]
냉면에 식초 넣어먹을래?,IMMORAL_NONE,[0]
내친구중 하나도 게이임. 근데 난 뭐 별생각 안들던데? 걍 다른애들이랑 똑같음 ㅇㅇ,IMMORAL_NONE,[0]
"내가 황제가 황제 다이어트를 한다고 고기만 먹다가 다시 채식 다이어트로 바꿨는데, 나 한테는 채식이 맞는 것 같아. 황제 다이어트로 효과를 못 봤다면 식단을 바꿔 보는 것을 권해.",IMMORAL_NONE,[0]
내가 이민 간 곳은 흑인이 70% 정도 거주하고 있어.,IMMORAL_NONE,[0]
"내가 어릴땐 그래도 자유로운 편이었는듯, 친구들이랑 노는시간도 많고,",IMMORAL_NONE,[0]
내가 아는 커플 중 제일 보기 좋아요,IMMORAL_NONE,[0]
내가 심장이 안좋아서 그런다니까,IMMORAL_NONE,[0]
내가 먹고싶은거 맘껏 먹겠다는데 왜 저럼?,IMMORAL_NONE,[0]
내가 덕질하는것처럼 이렇게 공부했으면 서울대갔지,IMMORAL_NONE,[0]
내가 다녔던 회사에서는 장애를 가지신 직원분이 오히려 일반 직원보다 일을 더 잘해서 다들 좋아하고 인정받았었음,IMMORAL_NONE,[0]
너 비빔밥에 고추장 넣어 먹어?,IMMORAL_NONE,[0]
내가 나이가 많아서 그런가,IMMORAL_NONE,[0]
낼 마트 기저귀 엄청 세일함 기저귀 사러온 엄마들로 마트 터져 나갈지도 모르니까 다른 날 이용해,IMMORAL_NONE,[0]
대학교를 나오지 않는다고 해서 네가 딸릴 이유는 없어. 대신에 너는 네가 하고싶은 일을 찾아서 즐기면서 살고있잖아. 배움은 나중에 해도돼 괜찮아.,IMMORAL_NONE,[0]
대학원  나왔다고  다  좋은건  아닌것  같아,IMMORAL_NONE,[0]
대학원 가면 힘들겠다...,IMMORAL_NONE,[0]
미용사들 다들 왜케 예쁘고 멋있나요,IMMORAL_NONE,[0]
미연언니 교통사고 난거 알지? 난 별거 아니래서 그런줄 알았는데 오른쪽다리에 문제있어서 장애인 됏다네,IMMORAL_NONE,[0]
미술전공은 선도 잘 긋겠지,IMMORAL_NONE,[0]
미래에서는 여성이 돈을 더 잘 버는 세상이 랍니다.,IMMORAL_NONE,[0]
미국인 친구 리액션 너무 좋아,IMMORAL_NONE,[0]
미국은 요즘 흑인보다 히스패닉 인종 비율이 더 높아졌다던데,IMMORAL_NONE,[0]
미국은 생각보다 고정관념 쩔더라,IMMORAL_NONE,[0]
"미국여행에서 아시안을 무시하는구나 느낌을 많이 받았는데, 살고 계시는 분들은 얼마나 힘드실까요..",IMMORAL_NONE,[0]
미국에서 오셨다고 알고있는데 한국어를 참 잘하시네요,IMMORAL_NONE,[0]
미국사람이라 그런지 돈을 잘 벌어요,IMMORAL_NONE,[0]
내가 그렇게 태어나고 싶어서 태어난 것도 아닌데 너무 외모로 판단하는 것은 아니지 않을까,IMMORAL_NONE,[0]
너 수학과지? 얼마나왔는지 빨리 계산좀 해봐,IMMORAL_NONE,[0]
너 옆동네에 있는 초등학교 나옴?,IMMORAL_NONE,[0]
너 이과아니야? 이거 계산좀해바 아 빨리 이것도 못하냐 이런소리 제일 싫음,IMMORAL_NONE,[0]
내 남친은 이렇게 맛있는 회를 못먹는다구..슬프당,IMMORAL_NONE,[0]
내 남친은 살아있는 날 것들을 아예 안먹어.... 나랑먹어줄사람 어디잇나? 회 육사시미 육회 굴 얼마나 맛있는데 왜 안먹는거지,IMMORAL_NONE,[0]
내 남동생은 십자수가 취미인데 아직 잘하지는 못해,IMMORAL_NONE,[0]
내 나이가 37살이니까 성인식 한지 벌써 16년이 지났네 ;;,IMMORAL_NONE,[0]
"남편이 할 일, 아내가 할 일로 나누지 말고 서로 각자가 잘하는 걸 하면 좋겠음",IMMORAL_NONE,[0]
남편이 육아휴가 내는게 점점 많아지는거 같다요.,IMMORAL_NONE,[0]
남잔데도 엄청 피부가 좋다~,IMMORAL_NONE,[0]
남자인데 분홍색 바지에 분홍색 티셔츠라니 .... 과연 시대를 앞서가는 패션이 될 것인가 망한 패션이 될 것인가..,IMMORAL_NONE,[0]
남자와 여자의 관계는 누가 우월한 게 아니라 상호 보완하는 관계야,IMMORAL_NONE,[0]
남자와 여자가 생물학적으로 차이가 나는데 그 차이를 인식하지 못하고 동등함을 주장하는게 문제다,IMMORAL_NONE,[0]
내 입맛에는 잘 맞지만 상대방은 아닐 수도 있는건데.. 그 생각을 왜 못하지,IMMORAL_NONE,[0]
남자연예인이 악세사리 많이 하는거 어때?,IMMORAL_NONE,[0]
남자아이 여자아이 각각 하나라서 장난감 가지고 싸울 일은 없어서 편함 로보트랑 인형 가지고 안 싸우고 알아서들 잘 놈,IMMORAL_NONE,[0]
남자보다 내 어깨가 더 넓음 ㅅㄱ,IMMORAL_NONE,[0]
남자면 3대 500은 쳐야지,IMMORAL_NONE,[0]
남자만 국회의원이 될 수 있는 것은 아니다.,IMMORAL_NONE,[0]
남자라고 다 힘 써야하는 건 아님,IMMORAL_NONE,[0]
너 지금 얼굴이 누렇게 떴어 좀 앉어,IMMORAL_NONE,[0]
너 천문학과 나왔으니까 저거 금성이냐 목성이냐?,IMMORAL_NONE,[0]
너 코 진짜 오똑하다. 성형한거야?,IMMORAL_NONE,[0]
너 한달 전보다 많이 말랐네 힘들었어?,IMMORAL_NONE,[0]
내 주변에도 장애인 있지만 별로 차이를 잘 모르겠던데,IMMORAL_NONE,[0]
내 주변에 아픈사람있으면 너무 슬플것 같아,IMMORAL_NONE,[0]
미국마트에 데오도란트가 진짜 종류별로 많은 이유가 있었음. 확실히 미국가면 한국보다 사람들한테서 땀냄새 잘남,IMMORAL_NONE,[0]
너는 눈이 되게 이쁘다,IMMORAL_NONE,[0]
남자는 힘이 좋지,IMMORAL_NONE,[0]
남자들도 긴 머리가 잘 어울리는 사람이 있는 것 같아.,IMMORAL_NONE,[0]
남자들도 섬세한 성격의 사람이 꽤 있더라고.,IMMORAL_NONE,[0]
남자들도 요리나 육아에 관심 많은 사람들이 많아진 것 같아. 사회적인 분위기도 그렇고 많이 자연스러워졌어.,IMMORAL_NONE,[0]
남자들은 집에 오면 손에 물 한방울 안 묻힌대요.,IMMORAL_NONE,[0]
남자라고 공구를 다 잘 다루지는 않아,IMMORAL_NONE,[0]
남자애가 무슨 인형을 갖고 논다고 그러니,IMMORAL_NONE,[0]
내 룸메이트 강원도 출신인데 같이 살면 감자는 배불리 먹겠지?ㅋㅋ,IMMORAL_NONE,[0]
민초의 상쾌함을 모르는 사람들이 불쌍하다.,IMMORAL_NONE,[0]
뭐 요리같은건  걍 잘하는 사람이 하면 되는거 아님? 맛있는거 먹고 좋잖아?,IMMORAL_NONE,[0]
박사학위 있다고 꼭 그것로 먹고 살지 안아도 되는거죠? 오래해서 더이상 하기 싫어오.,IMMORAL_NONE,[0]
박사라고 뭐든 다 아는건 아니야,IMMORAL_NONE,[0]
바닷가에 산다고 해서 좋은 횟집도 많이 알고 있을 거란 생각이 너무 웃겨요.,IMMORAL_NONE,[0]
밥은 역시 엄마가 해준 밥이 최고,IMMORAL_NONE,[0]
문과는 수학을 못할거라는 편견을 버려,IMMORAL_NONE,[0]
문과는 수학에 약하지,IMMORAL_NONE,[0]
문과 졸업하면 나중에 취업은 할 수 있니?,IMMORAL_NONE,[0]
러시아에서 왔으면 한국 추위는 뭐 양반 아니냐?,IMMORAL_NONE,[0]
라면을 먹을때는 역시 김치와 함께 먹어야 맛있다.,IMMORAL_NONE,[0]
라면에 후추 뿌려먹으면 진짜 맛있는데...,IMMORAL_NONE,[0]
라떼파파 예전보다는 많아졌죠. 보기좋은 거 같아,IMMORAL_NONE,[0]
라떼는 토요일도 학교갔는데...토욜에 학교 안간지 오래라며?,IMMORAL_NONE,[0]
라떼는 야근을 밥 먹듯이 했어.,IMMORAL_NONE,[0]
라떼는 못고칩니다,IMMORAL_NONE,[0]
발기부전은 비뇨기과에서 치료가능해요,IMMORAL_NONE,[0]
라떼는 군대에서 폰쓰는건 생각도 못했는데,IMMORAL_NONE,[0]
또래끼리 촬영해서 좋으시다는 분,IMMORAL_NONE,[0]
떡볶이에서 떡을 안 먹고 어묵만 먹을 거면.. 왜 떡볶이를 사먹어..?,IMMORAL_NONE,[0]
로스쿨 진학하려면 학사 학위가 필수조건일거야.,IMMORAL_NONE,[0]
딸도 좋고 아들도 좋고 잘 키우는게 중요함,IMMORAL_NONE,[0]
둘이 평생 살아주세요,IMMORAL_NONE,[0]
둘다 너무 이뻐요~,IMMORAL_NONE,[0]
두상이나 얼굴형에 따라서 캡모자가 어울리지 않는 사람도 있다.,IMMORAL_NONE,[0]
돼지국밥에 다대기 듬뿍 뿌리면 진짜 맛있는데..,IMMORAL_NONE,[0]
동양인 차별 너무 심각함 진짜,IMMORAL_NONE,[0]
동성애자도 똑같은 인간이고 불법을 저지른 것도 아닌데 혐오하고 범죄자 취급하면 안 되지,IMMORAL_NONE,[0]
동성애도 사랑하는 감정이 당연이 있고 존중해줘야함.,IMMORAL_NONE,[0]
동성애는 개인의 자유지만 그걸 일반화시키거나 권장하는건 문제다.,IMMORAL_NONE,[0]
독도는 멀고 교통편이 안 좋지만 꼭 가보고 싶을 만큼 의미가 있는 곳이다.,IMMORAL_NONE,[0]
출산은 정말 여자들만 할 수 있는 것 아닙니까? 어찌 보면 고유 권리일 수도 있지요.,IMMORAL_NONE,[0]
뚱뚱해도 예뻐 뭐 어때,IMMORAL_NONE,[0]
발암이란 표현은 암환자들에게 상처가 될 수 있으니 안쓰는게 좋지 않을까,IMMORAL_NONE,[0]
밤에 라면 먹드만 얼굴이 좀 부었네,IMMORAL_NONE,[0]
밥 세끼 꼬박꼬박 챙겨 먹으라는게 괜히 나온 말이 아님 아침 꼭 먹어야 좋은게 이게 하루 컨디션을 결정함,IMMORAL_NONE,[0]
물리학 전공은 특성상 아무래도 실험 비율은 낮은 편인듯.,IMMORAL_NONE,[0]
물리적인 성별에 관계없이 사람이 사람을 좋아하는게 잘못인가?,IMMORAL_NONE,[0]
문학적 감각이 뛰어난 사람들이 문학계열 학과를 전공하면 좋습니다,IMMORAL_NONE,[0]
"문송하다 문송하다 그런다더니, 정말 인문대 나오면 취직 절망인가",IMMORAL_NONE,[0]
문송이란 표현이 나는 너무 듣기 싫더라,IMMORAL_NONE,[0]
문과생은 죽어라 외우기만 해야될듯 ㄷㄷ,IMMORAL_NONE,[0]
문과생들은 아무래도 유사과학에 잘속아..,IMMORAL_NONE,[0]
문과를 나온 사람은 취직 잘 안된다던데 불쌍하다,IMMORAL_NONE,[0]
