,is_flagged,changed_text
263,False,난 씨발 어떻게 된게여자형제도없지여자친구도 없지전여자친구도 없지썸녀도 없지여자사람친구도 없지어떻게 씨발이러지 그냥 팔자인가하고 평생 이렇게 살아야되나 씨발 ㅠㅠ
264,False,시발 반국가단체 법안 클라스;;
265,True,"제가 기부에 대해서 부정적인 생각을 가지고 있는 이유는, 기부가 개인적으로 하든 단체를 통해 하든 실제로 필요한 사람들에게 충분히 전달되지 않는 경우가 많다고 생각하기 때문입니다. 기부금이 올바르게 사용되도록 보장하는 것이 중요하다고 봅니다."
266,False,저거 아직도 안고쳤노 예전에 신문고에 모순이라고 민원 넣었는데 예전에는 그런의미로 쓰였다 과거에 쓰였던 의미까지 등재할필요가 있다 100년뒤에 봤을때 이해할수있게웅앵거려서 좆나빡쳤다 이기
267,False,씨발 이게일베가면 일베접는다
268,True,외모가 아닌 사람의 내면과 매력을 더 중요하게 생각하는 것이 필요할 것 같습니다. 모두에게는 각자의 아름다움이 있으니 타인을 존중하는 마음을 가지는 것이 좋습니다.
269,True,"제가 도와드릴 수 있는 더 나은 표현으로 바꾸어 보겠습니다:

""심지어 참대학에 다니는 사람이어서 더 감정적으로 반응하는 것 같아요."""
270,False,ㅂ ㅅ들..진짜..열받네??????
271,False,존나 뜬금없넼ㅋㅋㅋㅋㅋㅋㅋㅋ 시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
272,False,지랄이 풍년이네 다 꺼졌으면
273,True,"""이 행동은 정말 마음에 들지 않네요. 개선되었으면 좋겠어요."""
274,False,ㅅㅂㅋㅋㅋㅋㅋㅋ
275,False,제발 뒤졌으면;
276,True,그분들을 모두 한데 모아 북쪽으로 보내면 제가 잘했다고 칭찬해 드리겠습니다.
277,False,지랄들 하는구만
278,False,미친냔 늘거두 추하게 늙어야 할꼬 아냐 ㅎ; 즈그애비 김밥천국 국그릇 가지고 컬링하다가 머가리 쪽박날 쀼젤인 주제에 ^^ ;
279,False,이게 나라냐 시발 ㅠ
280,False,대게보고 욱일기 지랄할게 아니라 저런걸 신고해야지 ㅋㅋㅋ
281,True,다음 문장을 순화된 표현으로 바꿔드릴게요: 다른 사람의 선택을 존중해 주세요. 각자의 몸과 패션에 대한 결정은 개인의 자유입니다.
282,False,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ봊나웃기네 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
283,True,저런 불쾌한 이야기를 모아서 긍정적인 결말로 만드는 만화를 누군가 좀 그렸으면 좋겠네요.
284,False,저새끼 아직도 저러고 있노 지도 이미 지가 도태된거 아나보노
285,True,그 사람은 부적절한 발언을 많이 했네요. 그래서 본인이 쓴 댓글에 대해서는 언급하지 않는 것 같아요.
286,True,저는 과도한 애국심 표현이나 문화 강요가 불편합니다. 서로의 문화를 존중하며 대화하는 것이 중요하다고 생각합니다.
287,False,이렇게보니 한글 좆미개하노
288,False,어휴 정신나간 것들
289,True,평생 한 번 일어나기도 힘든 일인데 그 사람들은 항상 그런 일이 생기네요.
290,False,미적 가치가 아니고 기본적인 청결만 ㄹㅇ 후팔
291,False,35초~ 레전드네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ씨발 콘서트냐 무슨ㅋㅋㅋㅋㅋ아 존나웃기네
292,False,역시 찐따는 화낼때도 좀 찐따 같음
293,False,엄지손가락 씨발ㅋㅋㅋ 무슨 두성창법이냐 경례 손 위치는 또 와 저렇노
294,False,뭔 좆같은 논리노
295,False,짤 씨발 ㅋㅋㅋㅋㅋ
296,True,옷이 정말 마음에 들지 않아요.
297,False,ㅈ 럴 말고 세금이나 떼자..
298,False,원본은 노모임? 와 씨발 일게이들 분발해야겠노 ㅋㅋㅋㅋㅋㅋ
299,True,그런 사람들은 어디서 볼 수 있는 걸까요? 제 주변에서는 아직 본 적이 없어서 궁금합니다.
300,False,난 저거 구란거 지금 알았다 -_- 시발 저거땜에 우리나라내에서도 큰 문제였고 대외적으로도 한국 식품에 대한 안좋은 인식을 심어줬자나
301,True,이 사람 말하는 걸 보니 생활이 꽤 괜찮은가 보네. 오늘은 특별한 날인지 아나 봐!
302,True,미안하지만 도와드릴 수 없습니다.
303,True,죄송하다면 모든 게 해결되나요? 정말 화가 납니다.
304,True,"그런 표현은 적절하지 않으니, 부드럽게 요청드릴게요. 부탁드리니 내용을 삭제해 주세요."
305,False,최선? 최선? 뭔 개소리야? 디지고 싶냐?
306,False,이새낀 말로하면 들을생각을 안하지?
307,True,정말 그만 좀 해줄래? 아침부터 기분이 안 좋게 하네.
308,True,행동을 조심하세요. 다시 이런 행동을 하면 큰 문제가 생길 수 있으니까요.
309,True,그 사람은 생각을 바꾸거나 상황을 이해하는 데 시간이 더 필요할지도 모르겠네요.
310,True,이야기하는 걸 보니 조금 화가 나네요. 우리 감정을 좀 더 차분하게 조절해보도록 하겠습니다.
311,True,"부탁드리니, 꼭 해주세요."
312,False,조용히 하고 버튼 눌러. 안그러면 너가 알고있는 사람들은 다 반병신될꺼니까.
313,True,물어봤으니 대답만 해 줘.
314,True,"아, 이 친구 정말 잘하지 못하네요. 어디 사시는지 여쭤봐도 될까요?"
315,False,홍자매 재밌기만하던데ᆢ 왜 안티들이 있는지ᆢ보다가 체널 돌리면되요ᆢ요즘 일반인들도 성형하는데ᆢ어제 홍진영짜장면~~완전 ㅋㅋ
316,True,김민준 씨의 전 여자친구와 결혼한 분이 계시군요. 아마 내면의 아름다움을 더 중요하게 생각하신 것 같습니다.
317,True,"조주빈은 외모가 독특하다고들 하던데, 어떻게 그렇게 독특할 수 있는 걸까요? 마죠리카를 떠올리게 하네요."
318,False,이쁜애들은 상단바도 깨끗하다 못생긴애들은 상단바도 지들처럼 더러움
319,False,옛날 친구중에 대학 일학년때 남자친구가 나올때마다 만원만 갖고나온다고 헤어진얘가 있다ㆍ그때돈 만원이면 대학생치고 작은돈 아니고 지도 만원갖고 나가면 될걸 지는 화장품사고 옷사고 다른애들만나 쓸돈은 있으면서 남친한테 한심해서 못만나겠단다 결국 결혼할때도 조건봐서 결혼하고 그렇게 돈ㆍ성공에 취해살더라
320,True,저게 비키니인지 잘 모르겠어요. 남성 수영복을 입은 코미디언들이 기사로 주목받지 않았을지도 모르겠네요. 모든 사람이 외모에 구애받지 않고 자신감을 가질 수 있는 사회가 되었으면 좋겠습니다.
321,False,퇴물배우 정지훈이나 외모가 지나치게 과대포장된 원조 발연기자 김태희 아줌마
322,False,한지민은 그렇게 이쁜얼굴은아닌거같은데?
323,False,내일 모레 마흔인 여자가 예쁜척하면 주변 사람들에게 민폐 아닌가?!
324,False,진짜 현빈이 아깝다 성형녀는 아니죠
325,True,"사진 구도와 메이크업만으로도 사람의 모습이 쉽게 달라질 수 있는데, 이런 것만 보고 성형이라고 하는 건 오해의 소지가 있어요. 이해해주시면 감사하겠습니다."
326,True,상대방의 외모를 비하하는 것은 좋지 않습니다. 우리가 상대방의 매력과 가치를 외모가 아닌 다른 요소에서 찾아보면 좋을 것 같아요.
327,True,"저 말투는 부적절하니 이렇게 바꿔볼 수 있어요: ""모두 다 개성 있는 외모를 갖고 계시네요. 자녀들에게 좋은 모범이 되실 거라 믿어요."""
328,False,"민 의원의 자료에 따르면 이 보고서엔 “멤버들이 한창 못생길 나이에 우루루 데뷔를 시켜놔서 누구도 아이돌의 이목구비 아님”, “외모나 섹스 어필에 관련되어 드러나는 경향이 두드러짐” , “좀 놀랍게도 아무도 예쁘지 않음”, “놀랄 만큼 못생겼음”, “sm의 미감이 달라짐” 등 미성년자 아이돌 그룹에 대한 평가가 담겼다. 민 의원은 이날 “보고서엔 미성년자 아이돌에 대한 비인격적 인식과 태도가 담겨있어 문제가 된다”고 말했다 .  이날 국정감사에 증인으로 출석한 김태호 빌리프랩 대표 겸 하이브 최고운영책임자(cco)는 “k-팝에 종사하는 회사로서 저희 팬과 업계가 하이브 소속 아티스트 및 k팝 전반에 대해 어떤 여론을 갖고 있는지 매우 주의 깊게 보고 있다. 보여주신 문서는 그중 하나”라고 답변했다.  그러면서 “하이브의 의견이나 공식적 판단은 아니다”라며 “온라인에 들어온 많은 글을 모으고 종합한 내용”이라고 해명했다"
329,False,1. 사람 얼굴 손톱으로 긁은것은 인격살해이고2. 동영상이 몰카냐? 메걸리안들 생각이 없노
330,True,"저 인물은 피부가 깨끗하고, 탈모도 없으며, 체중이 비교적 잘 관리된 편인 것 같아요. 또한, 눈썹도 깔끔하게 정리된 모습이네요."
331,False,"오달수가 못생긴게 죄지,,악역배우들의 트라우마같은건 없다,,"
332,False,비연예인들도 성형 많이 하는데 왜 홍수아한테만 난리들이야 못생겨도 ㅈㄹ예뻐져도 ㅈㄹ
333,True,나라 상황이 좋지 않다는 생각이 드네요. 모든 사람들이 서로를 존중하며 긍정적인 방향으로 나아갔으면 좋겠습니다.
334,True,그 친구에게 왜 그렇게 끌리는지 알 수가 없네. 그 여자친구들은 뭔가 다른 매력을 보는 걸까?
335,True,"""ㅋㅋㅋㅋㅋㅋ 좋은 거겠죠? 이런 표현은 제 취향은 아니네요."""
336,False,못생겼으니 옷이라도 뻘겋게 입고 뻘건살 내놔야지 근데 극혐
337,False,ㄴ임종에서 이미 그러더놐ㅋㅋㅋ그러더니 결론은 뚱뚱한 련은 안나오게 하게 한거로 결론내더랔ㅋㅋㅋㅋ 그래도 무의식중에 알거노 지들이 쌓아올린 말들이 그냥 헛소리라는걸
338,True,"요새는 사극조차도 매력을 느끼지 못하고, 시대극이 예전과 같지 않다고 생각하는 분들이 많네요."
339,False,맨날 못생기고 더럽고 늙은 기안 이시언 같은 한남퇘지들만 나오다가 깨끗하고 깔끔한 풋풋한 남자아이돌 황민현 나오니깐 화면이 달라지는거봐라~~ 그냥 보는거 자체가 재밌음 ㅋㅋ 역시 남자는 잘생기고 어리고 능력있고 봐야함~~
340,True,"죄송합니다, 요청하신 내용을 제공할 수 없습니다."
341,False,왕지혜 34살이지만 외모는 인정한다.여자라면 이정도는 되야지
342,True,연애하고 싶으면 그냥 해보세요. 긍정적인 태도로 새로운 만남을 즐기길 바랍니다.
343,True,안정환의 딸이 예쁘고 건강하게 잘 자라고 있네요.
344,False,대학 미드텀기간이랑 겹쳐서 2차접종맞고 시험공부하는 상황안만드려고 2차접종일 잡아놨더니 지들 물량생겼다고 맘대로 일정바꾸는 꼬라지 ㅋㅋ 그나마 일정이 유연할 대학생도 아무런 예고없이 기간 바꿔버리면 이런 그지같은 일이 생기는데 하물며 직장인들은 얼마나 곤란할까? 정부는 대체 무슨생각으로 사람들 일정을 지들 맘대로 바꿔버린거임?
345,True,다음 문장을 순화된 표현으로 바꿔드리겠습니다: 사람들은 서로의 외모에 대해 함부로 평가하는 것보다 드라마 내용을 비판하는 편이 더 좋습니다. 외모에 대한 지적보다는 드라마의 이야기에 집중하는 것이 더 의미 있을 것입니다.
346,False,구혜선 안재현을 너무 사랑하네...꼭지도 못생긴게
347,True,"문씨, 평화에 관련된 활동은 다 마무리된 건가요?"
348,False,화장실좀 ㅗ
349,False,얼굴 개남잼같이 생기고 패션도 존나 개좆잼민이 같은거
350,False,남궁민도 로코는 아니라고본다 얼굴살 너무없고 늙고 잘생기지도않고 황정음만욕할게아니야
351,False,못생긴남들이 페미혐오한다=이젠 42언스가 되뿟노.
352,False,논란이잇엇던 슈퍼맨이 화제 인기프로로만들엇든게 쌍둥이때문인데 프로가 인기가잇으니깐 어느 대한민국만세인지 매국 금수저 못생긴삼둥이가 처나와서 밥숟가락만 언져먹고나갓지 ㅋㅋ
353,True,페미니즘을 주장하면서 여성을 사회적 틀에서 벗어나게 해달라고 하다가 왜 이혼남과 결혼하냐고 비판하는 것은 일관성이 없어 보입니다. 이혼 여부가 무엇이 중요한가요? 여성이 조심스러워야 하고 돈 많은 사람은 무조건 피해야 한다는 주장은 맞지 않는 것 같습니다. 외모를 비판하는 것은 불쾌하게 느껴지네요.
354,False,대견 하긴 한데 젊음이 아깝다 이쁠때 꾸미고 즐기다 나이들어서 해도 되는데 얼굴 손 다 망가지고뭔가 비효율적으로 보이는
355,True,전형적인 남자 취향에 맞는 얼굴입니다.
356,False,아니 시발 화장실 못참는게
357,False,구웨에에에엥엑 와꾸가 하나같이 다 똑같노
358,True,이하이가 세계적으로 큰 성공을 거두는 날이 올까요? 그녀의 외모가 아니라 음악적인 재능과 노력을 통해 충분히 가능할 것입니다.
359,False,아니 돈도 많을텐데 온라인에서 말고 직접 가서 응원좀 하던지...난 정말 경비만 있었음 가서 일정대로 따라 다니며 응원하고 싶던데....
360,False,김윤경 얼굴볼때마다 진짜 어색해. 성형을 넘 과하게햇네. 유동근은 다림질로 얼굴피셧네
361,False,맘충련들 극혐
362,False,여자애들 질투 개쩐다 아이즈원은 한명빼고 다들 외모 출중해서 뽑힐만했어 한명이 누군지는 알지?ㅋㅋ
363,False,노화로 인한 못생김이 슬슬더 가중되는 시기~~^^
364,False,ㅋㅋㅋㅋ게이인줄 ㅋㅋㅋ옷이랑 화장좀봨ㅋㅋㅋㅋ
365,False,어쩐지 1위부터 와꾸가 빻고 나머지들 와꾸가 개빻았길래 이게 아이돌이야 싶었는데 이유가 있었군.근데 3랑 4는 투표수까지 조작이라 실질범죄지만1이나 2도 카메라분량이나 캐릭터 잡아주거나 이런것들 청탁 있었을 거 같은데.
