text,label_words,label_numbers,flag,is_flagged,changed_text
"로블록스 닉네임: 1eoxpk 디스코드 닉네임: 09.0304 원하는 계급 : 영관 + 배치받고 싶은 보직: 전투직 부대게임 경력:  > ***`(구) 산맥부대 `***  >   **(전) 제2신속대응사단 제2신속대응대대 병사 [이등병]** >  > **  (전) 제2신속대응사단 제2신속대응대대 부사관 [하사]** >  >   **(전) 제2신속대응사단 제2신속대응대대 부사관 [중사]** >  > **  (전) 제2신속대응사단 제2신속대응대대 부중대장 [중위]** >  > **  (전) 제2신속대응사단 제2신속대응대대 중대장 [대위]** >  > **  (전) 제2신속대응사단 본부교육여단 장교 [대위]** >  > **  (전) 제2신속대응사단 제2신속대응대대 부대대장 [소령]** >  > **  (전) 제2신속대응사단 제2신속대응대대 대대장 [중령]** >  > **  (전) 제2신속대응사단 참모장 [대령]** >  > **  (전) 제2신속대응사단 부사단장 [준장] x2** >  > **  (전) 제2신속대응사단 사단장 [소장]** >  >  ** (전) 공정통제사 장교 [소위]** >  > **  (전) 지상작전사령부 특수임무단 장교 [소위]** >  > **  (전) 제707특수임무단 장교 [소위]** >  > **  (전) 제13특수임무여단 제71특수임무대대 대대장 [중령]** >  > **  (전) 육군본부 인사실 장교 [중위]** >  >  ** (전) 육군종합교육사령부 부사령관 [소장]** >  > **  (전) 수도방위사령부 부사령관 [소장]** >  >   **(전) 제6보병사단 주임원사 [원사]** >  > **  (전) 제6보병사단 작전참모 [소령] ** >  > **  (전) 제6보병사단 제2보병여단 수색대대 중대장 [소령]**  > ***`동굴부대`***  > **(전) 제707특수임무단 장교 [소위]** >  > **(전) 제7공수특전여단 주임원사 [원사]** >  > **(전) 제1공수특전여단 부여단장 [대령]** >  > **(전) 해병대 해병특수수색대 중대장  [대위]** >  > **(전) 육군특수전사령부 특수전사령관 전속 부관 [소령]**  > ***`(신) 산맥부대`***  > ** (전) 육군본부 정책실 장교 [소위]** >  > ** (전) 제7공수특전여단 장교 [소위]** >  > ** (전) 육군과학화전투훈련단 전문대항군연대 주임원사 [원사]** >  > ** (전) 제2신속대응사단 제3신속대응대대 주임원사 [원사]** >  > ** (전) 제2신속대응사단 주임원사 [원사]** >  > ** (전) 제2신속대응사단 참모장 [대령]** >  > ** (전) 국방부 조사본부 조사 1팀 장교 [대위]** >  > **(전) 제7기동군단 참모장 [준장]** >  > **(전) 지상작전사령부 참모장 [중장]**  > ***`을지부대`***  > **(전) 제707특수임무단 부사관 [하사]**  > ***`3rd bct, 101 ad [ 제3보병여단전투단 ]`***   > **(전) 제3보병여단전투단 제2보병대대 f중대 대원 [3rd bct]**  > ***`75th rr, usasoc [제75레인저연대] `***   > **(전) 제75레인저연대 제2레인저대대 b중대 대원 [기간병]**  > ***`ss-brigade schuldt [ ss 슐트여단 ]`***  > **(전) ss 슐트여단 제1ss보병대대 사병 [병사]**  > ***`양선교도소`***  > **(전) 양선교도소 기동순찰대 arpha-1 요원 [정식요원]**  > **(현) 양선교도소 기동순찰대 외부 교수 [교수]**  > ***`unjtf [ un합동임무대 ]`***  > **(현) un합동임무본부 본부장 [중장]**  > ***`논산훈련소`***  > ** (전) 제7공수특전여단 제31대대 병사 [이등병]** >  > ** (전) 국제평화지원단 병사 [이등병]** >  > ** (전) 해병대 1기 제6해병여단 제62해병대대 6중대 3소대 병사 [병장]** >  > ** (현) 해병대 1기 제2사단 제6해병여단 제62해병대대 6중대 3소대 병사 [병장]** >***`백두산 부대`***  > ** (전) 백두산부대 외무부 소속 본부** > >  **(현) 백두산부대 본부",Education,[1],True,False,"로블록스 닉네임: 1eoxpk 디스코드 닉네임: 09.0304 원하는 계급 : 영관 + 배치받고 싶은 보직: 전투직 부대게임 경력:  > ***`(구) 산맥부대 `***  >   **(전) 제2신속대응사단 제2신속대응대대 병사 [이등병]** >  > **  (전) 제2신속대응사단 제2신속대응대대 부사관 [하사]** >  >   **(전) 제2신속대응사단 제2신속대응대대 부사관 [중사]** >  > **  (전) 제2신속대응사단 제2신속대응대대 부중대장 [중위]** >  > **  (전) 제2신속대응사단 제2신속대응대대 중대장 [대위]** >  > **  (전) 제2신속대응사단 본부교육여단 장교 [대위]** >  > **  (전) 제2신속대응사단 제2신속대응대대 부대대장 [소령]** >  > **  (전) 제2신속대응사단 제2신속대응대대 대대장 [중령]** >  > **  (전) 제2신속대응사단 참모장 [대령]** >  > **  (전) 제2신속대응사단 부사단장 [준장] x2** >  > **  (전) 제2신속대응사단 사단장 [소장]** >  >  ** (전) 공정통제사 장교 [소위]** >  > **  (전) 지상작전사령부 특수임무단 장교 [소위]** >  > **  (전) 제707특수임무단 장교 [소위]** >  > **  (전) 제13특수임무여단 제71특수임무대대 대대장 [중령]** >  > **  (전) 육군본부 인사실 장교 [중위]** >  >  ** (전) 육군종합교육사령부 부사령관 [소장]** >  > **  (전) 수도방위사령부 부사령관 [소장]** >  >   **(전) 제6보병사단 주임원사 [원사]** >  > **  (전) 제6보병사단 작전참모 [소령] ** >  > **  (전) 제6보병사단 제2보병여단 수색대대 중대장 [소령]**  > ***`동굴부대`***  > **(전) 제707특수임무단 장교 [소위]** >  > **(전) 제7공수특전여단 주임원사 [원사]** >  > **(전) 제1공수특전여단 부여단장 [대령]** >  > **(전) 해병대 해병특수수색대 중대장  [대위]** >  > **(전) 육군특수전사령부 특수전사령관 전속 부관 [소령]**  > ***`(신) 산맥부대`***  > ** (전) 육군본부 정책실 장교 [소위]** >  > ** (전) 제7공수특전여단 장교 [소위]** >  > ** (전) 육군과학화전투훈련단 전문대항군연대 주임원사 [원사]** >  > ** (전) 제2신속대응사단 제3신속대응대대 주임원사 [원사]** >  > ** (전) 제2신속대응사단 주임원사 [원사]** >  > ** (전) 제2신속대응사단 참모장 [대령]** >  > ** (전) 국방부 조사본부 조사 1팀 장교 [대위]** >  > **(전) 제7기동군단 참모장 [준장]** >  > **(전) 지상작전사령부 참모장 [중장]**  > ***`을지부대`***  > **(전) 제707특수임무단 부사관 [하사]**  > ***`3rd bct, 101 ad [ 제3보병여단전투단 ]`***   > **(전) 제3보병여단전투단 제2보병대대 f중대 대원 [3rd bct]**  > ***`75th rr, usasoc [제75레인저연대] `***   > **(전) 제75레인저연대 제2레인저대대 b중대 대원 [기간병]**  > ***`ss-brigade schuldt [ ss 슐트여단 ]`***  > **(전) ss 슐트여단 제1ss보병대대 사병 [병사]**  > ***`양선교도소`***  > **(전) 양선교도소 기동순찰대 arpha-1 요원 [정식요원]**  > **(현) 양선교도소 기동순찰대 외부 교수 [교수]**  > ***`unjtf [ un합동임무대 ]`***  > **(현) un합동임무본부 본부장 [중장]**  > ***`논산훈련소`***  > ** (전) 제7공수특전여단 제31대대 병사 [이등병]** >  > ** (전) 국제평화지원단 병사 [이등병]** >  > ** (전) 해병대 1기 제6해병여단 제62해병대대 6중대 3소대 병사 [병장]** >  > ** (현) 해병대 1기 제2사단 제6해병여단 제62해병대대 6중대 3소대 병사 [병장]** >***`백두산 부대`***  > ** (전) 백두산부대 외무부 소속 본부** > >  **(현) 백두산부대 본부"
그러니 키가 안컸지…,CENSURE,[1],True,False,그러니 키가 안컸지…
쟤는 대가리는 저렇게 큰데 우동사리만 들어 있나?,CENSURE,[1],True,False,쟤는 대가리는 저렇게 큰데 우동사리만 들어 있나?
그래서 님은 존못땅딸보 빨면서 좋은가봄?,CENSURE,[1],True,False,그래서 님은 존못땅딸보 빨면서 좋은가봄?
당신이 엄마면 다인 줄 알아?,CENSURE,[1],True,False,당신이 엄마면 다인 줄 알아?
누가 피아노를 그따위로 치냐,CENSURE,[1],True,False,누가 피아노를 그따위로 치냐
친선대사도 중졸에게는 시키지말자.,Education,[1],True,False,친선대사도 중졸에게는 시키지말자.
여자가 국대 출신이라잖아 ㅋㅋ,CENSURE,[1],True,False,여자가 국대 출신이라잖아 ㅋㅋ
내가 저 얼굴이었으면 태어나자마자 자살함,CENSURE,[1],True,True,"""저 얼굴이었다면 자신감을 찾는 데 어려움을 겪었을 것 같아."""
ㅋㅋㅋ 탈세하려고 그렇겠지?,CENSURE,[1],True,False,ㅋㅋㅋ 탈세하려고 그렇겠지?
자영업자들이 대깨가 많지 지들이 죽어도 좋다는데 뭘.,CENSURE,[1],True,True,"""자영업자들 중에는 특정 의견을 강하게 지지하는 분들이 많습니다. 그들의 선택을 존중해야겠죠."""
뚱뚱한 사람들이 꼭 그렇게 얘기하더라. 너같은 돼지들이,CENSURE,[1],True,True,체중이 좀 나가는 사람들이 그렇게 말하는 경우가 많더라. 너처럼 체중이 있는 사람들이.
제발 쟤네들 아새끼들 전부 지잡대갔음 좋겠다이기,Education,[1],True,True,저는 그 친구들이 각자 원하는 대학에 가서 잘 되었으면 좋겠어요.
가요 음원을 돈 주고 사는 좀비들이 있네,CENSURE,[1],True,False,가요 음원을 돈 주고 사는 좀비들이 있네
백인은 백인하고 애낳아야 인종이 변질되지 않는거니까 백인 인종의 혈통이랑 유색인종인 동양 원숭이와 혈통을 섞으면 안됨,CENSURE,[1],True,True,"모든 인종과 문화는 고유한 가치를 지니고 있으며, 서로 존중하고 조화를 이루며 살아가는 것이 중요합니다. 인종 간의 결합은 서로의 문화를 이해하고 존중하는 기회가 될 수 있습니다."
데뷔하기 전부터 차근차근 성형 떡칠하면 자연미인이냐?,CENSURE,[1],True,False,데뷔하기 전부터 차근차근 성형 떡칠하면 자연미인이냐?
오 양키랑 같이 지내는거야?,CENSURE,[1],True,False,오 양키랑 같이 지내는거야?
그건 그냥 너 자체가 똥이라서 그런거 같은데.,CENSURE,[1],True,True,그건 아마도 너의 성향이나 행동이 문제였던 것 같아.
중졸새끼가 글 썼나 시발 몇 줄 읽다가가독성 구려서 걍 글 내림 시발,Education,[1],True,False,중졸새끼가 글 썼나 시발 몇 줄 읽다가가독성 구려서 걍 글 내림 시발
ㅋㅋㅋ 그니까 단체로 성형외과 갔다가 다 망한 듯,CENSURE,[1],True,False,ㅋㅋㅋ 그니까 단체로 성형외과 갔다가 다 망한 듯
망국 저넘 사시도 못한 지방대 교수다 운동권 문통뒤에 줄잘서서 낙하산으로 서울대 교수로 임명 실력이 모자라서 주위 동요들한테도 욕을만이 먹음 어찌 사시패스도 못한넘이 서울대 법대 교수를 할까 그것이 알고싶다...,Education,[1],True,True,"해당 교수는 지방대에서 활동하다가 서울대 교수로 임명되었습니다. 그는 운동권 출신으로, 이전에 사법시험에는 합격하지 못했습니다. 그래서 주변에서 실력에 대한 의문이 제기될 수 있습니다. 어떻게 해서 그런 경로를 거쳐 서울대 법대 교수가 되었는지 궁금합니다."
그런데 몰골이 왜 그모양이야?,CENSURE,[1],True,False,그런데 몰골이 왜 그모양이야?
어차피 지잡대 수시 예비는 100번대까지 다 돈다,Education,[1],True,False,어차피 지잡대 수시 예비는 100번대까지 다 돈다
머라 니가 나를 은퇴시키나 이 머슴으로도 못쓸놈아,CENSURE,[1],True,True,머라 네가 나를 은퇴시키나 이 역할로도 부족한 사람아
혹시 훔쳐온 팔다리라 뇌하고 따로 노는 거 아냐?,CENSURE,[1],True,False,혹시 훔쳐온 팔다리라 뇌하고 따로 노는 거 아냐?
저런 환자일수록 정상적인 삶을 꿈꾼다 빡통아,CENSURE,[1],True,False,저런 환자일수록 정상적인 삶을 꿈꾼다 빡통아
백날 여자친구 걱정에 징징대는 꼬락서니 보기도 싫다.,CENSURE,[1],True,False,백날 여자친구 걱정에 징징대는 꼬락서니 보기도 싫다.
뒤진건 내알봐 아니고 밥달라고 ㅋㅋ,CENSURE,[1],True,False,뒤진건 내알봐 아니고 밥달라고 ㅋㅋ
재인아 니가 태어나야할 아이들을 죽이고 있는거라고 생각해라. 고졸이라 취직 못하고 자영업하는 사람들한테 엿먹이고 니가 북한 운운할 상황이냐. 살인자 새끼야.,Education,[1],True,True,"다음과 같이 표현할 수 있습니다: 재인아, 당신의 결정이 젊은이들에게 어려움을 줄 수 있음을 생각해보세요. 학력 때문에 취업이 어려운 사람들도 많은데, 북한 문제를 논의할 때가 아닌 것 같습니다. 모든 국민의 삶을 소중히 여겨주길 바랍니다."
안여돼 망상충들은 왜 그렇게 사극에 죽고 못사냐?,CENSURE,[1],True,False,안여돼 망상충들은 왜 그렇게 사극에 죽고 못사냐?
"어, 저 심판 저것도 못볼 정도면 눈알 동태 눈알 아니야?",CENSURE,[1],True,False,"어, 저 심판 저것도 못볼 정도면 눈알 동태 눈알 아니야?"
잘못은 내가 아니라 너희 가족에게 했지 노름꾼이 가족이라니,CENSURE,[1],True,False,잘못은 내가 아니라 너희 가족에게 했지 노름꾼이 가족이라니
그런애들 싹 모아서 한번에 죽이면 깨끗해 질건데,CENSURE,[1],True,True,그런 문제를 가진 사람들을 도와주고 개선한다면 상황이 좋아질 것입니다.
오늘 일하는데 관리자 놈이 또 헛소리 하더라,CENSURE,[1],True,True,오늘 일하는데 관리자가 또 말도 안 되는 소리를 하더라.
유부남이 키스신이 뭔말이야 #@인간및인간집단.인물.방송인.여성# 불쌍해,CENSURE,[1],True,False,유부남이 키스신이 뭔말이야 #@인간및인간집단.인물.방송인.여성# 불쌍해
어버버 병쒼 국민들이 뭔 말을 하겠냐.,CENSURE,[1],True,False,어버버 병쒼 국민들이 뭔 말을 하겠냐.
그정도로 내구성 허접 한거면 유치원 생들이 만든건가?,CENSURE,[1],True,False,그정도로 내구성 허접 한거면 유치원 생들이 만든건가?
저런 돼지 같은 몸으로 집 밖에 나오다니 자신감이 대단하다.,CENSURE,[1],True,True,저렇게 외모에 구애받지 않고 집 밖에 나오는 자신감이 대단하다.
미쳤다고 지잡대 나온 못생긴 여자랑 결혼하겠냐,Education,[1],True,True,학력을 따지지 않고 인격과 성품을 더 중요하게 생각하는 사람과 결혼할 것을 고려해보는 것은 어떨까요?
내가 볼때 너도 수술해야할 얼굴인데,CENSURE,[1],True,True,내 생각에는 너의 외모에도 뭔가 변화를 줄 수 있는 방법이 있을 것 같아.
오늘 선발투수 똥볼 지리구염.,CENSURE,[1],True,False,오늘 선발투수 똥볼 지리구염.
다른 원인이 있을 수도 있는데 무조건 윗집 탓만 하는 편협한 사고 보소.,CENSURE,[1],True,False,다른 원인이 있을 수도 있는데 무조건 윗집 탓만 하는 편협한 사고 보소.
저렇게 미개한 국민들 때문에 일본이 우리를 무시하는 거야…쯧쯧.,CENSURE,[1],True,True,"그들의 행동 때문에 일본이 우리를 오해하고 있는 것 같아, 안타깝다."
너잖아 너.,CENSURE,[1],True,False,너잖아 너.
너네 엄마 불륜났다매?ㅋㅋ,CENSURE,[1],True,False,너네 엄마 불륜났다매?ㅋㅋ
내말이 저 여자도 솔직히 좋으면서 어이없게 내숭이야,CENSURE,[1],True,False,내말이 저 여자도 솔직히 좋으면서 어이없게 내숭이야
그냥 거지 같고 평면적인 연기로 보이는데,CENSURE,[1],True,True,그냥 부족하고 단조로운 연기로 보이는데
ㅉㅉ 훗날은 생각도 못하고 돈 받는다고 낄낄거리는 경기도 그지들,CENSURE,[1],True,False,ㅉㅉ 훗날은 생각도 못하고 돈 받는다고 낄낄거리는 경기도 그지들
아니 그건 내가 미안하다고 했잖아,CENSURE,[1],True,False,아니 그건 내가 미안하다고 했잖아
원래 딴따라들이 그냥 저렇게 쓰레기처럼 살지뭐,CENSURE,[1],True,True,원래 연예인들이 가끔 그렇지 않을까요?
"지하철 비상문 개폐할 줄을 몰라서 #@#가 되다니, 한심한거 같아.",CENSURE,[1],True,False,"지하철 비상문 개폐할 줄을 몰라서 #@#가 되다니, 한심한거 같아."
니가 야만스럽게 닭발 먹는거랑 다를게 뭔데?,CENSURE,[1],True,False,니가 야만스럽게 닭발 먹는거랑 다를게 뭔데?
유치원이 아니라 유인원 수준 사실 오랑우탄도 안 저럼,CENSURE,[1],True,False,유치원이 아니라 유인원 수준 사실 오랑우탄도 안 저럼
쟤네 신혼여행 갔다와서 바로 이혼 한거야?,CENSURE,[1],True,False,쟤네 신혼여행 갔다와서 바로 이혼 한거야?
ㅋㅋㅋㅋ 집 못사는 대깨문들....결국은...글고 인하대 부실 지잡대 인데 거기 교수 의견을 누가 믿냐???,Education,[1],True,False,ㅋㅋㅋㅋ 집 못사는 대깨문들....결국은...글고 인하대 부실 지잡대 인데 거기 교수 의견을 누가 믿냐???
저런 거에 당하는 애들이 무식한 거지 좀만 공부하면 되는데,CENSURE,[1],True,True,저런 상황에 처하는 사람들도 조금 더 공부하면 이해할 수 있을 거예요.
지금 나이 30대 중반이 다 되가는데도 나이 쳐먹고 취직도 못하고 카푸어짓 코인충 게임페인 짓하고 알바하고 취업준비 공시준비 하는 인생 패배자 낙오자 잉여인간들이 얼마나 많은지 아냐?,CENSURE,[1],True,True,지금 30대 중반이 되어가면서도 아직 직장을 구하지 못하고 경제적으로 어려움을 겪으며 아르바이트와 취업 준비를 하는 분들이 많이 있습니다. 이는 현대 사회에서 흔히 겪는 어려움일 수 있습니다.
너는 할 말 못할 말 구분을 못하더라.,CENSURE,[1],True,False,너는 할 말 못할 말 구분을 못하더라.
아니 저거 못읽냐고 난 대답 했는디 번역 까지 해줘야됨 초졸새꺄? ,Education,[1],True,False,아니 저거 못읽냐고 난 대답 했는디 번역 까지 해줘야됨 초졸새꺄? 
지가 술 쳐먹거나 담배 피는 것만 아꼈어도 금목걸이 세트로 해 줬겠다.,CENSURE,[1],True,False,지가 술 쳐먹거나 담배 피는 것만 아꼈어도 금목걸이 세트로 해 줬겠다.
조원이 중졸되겠구나. 거짓서류로 결석을 출석으로 해놓고 들통나니 지금와서 다른 서류로???? 세상에 이런 가족은 전세계를 통털어 어디에 또 있을까요? 조국 정경심 조민 조원..... 그밖에 더 있지요?,Education,[1],True,True,"다음과 같이 순화된 표현으로 바꿀 수 있습니다: ""조원이 졸업 문제로 곤란을 겪고 있네요. 결석을 출석으로 처리한 서류가 문제가 된 것 같은데, 현재 다른 방법을 찾고 있는 것 같습니다. 이런 상황에 처한 가족이 많지 않겠죠? 관련된 사람들로는 조국, 정경심, 조민, 조원이 있습니다. 추가적인 인물이 있을 수도 있겠네요."""
